ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-000578","HCC-1171","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000579","UACC-257","Skin","Melanoma","Melanoma","MEL",-1.22927750497325,FALSE,"HMGCR"
"ACH-000580","C32","Skin","Melanoma","Melanoma","MEL",-1.12056074669574,FALSE,"HMGCR"
"ACH-000581","SNU-16","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.702591974511542,FALSE,"HMGCR"
"ACH-000582","COLO 741","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-000583","MC116","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",-1.40000563218825,FALSE,"HMGCR"
"ACH-000584","JHOS-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-1.15754825761838,FALSE,"HMGCR"
"ACH-000585","EPLC-272H","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-1.29912810660562,FALSE,"HMGCR"
"ACH-000586","NCI-H1876","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000587","NCI-H1975","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.47972215178678,FALSE,"HMGCR"
"ACH-000588","KMS-26","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.782107489768287,FALSE,"HMGCR"
"ACH-000589","NCI-H1437","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.13660709488823,FALSE,"HMGCR"
"ACH-000590","NCI-H2073","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000591","LN-235","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.766892578002749,FALSE,"HMGCR"
"ACH-000592","TM-31","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.951549932414823,FALSE,"HMGCR"
"ACH-000593","BC-3C","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.19625032425476,FALSE,"HMGCR"
"ACH-000594","DMS 153","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000595","LN-229","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.02645753135439,FALSE,"HMGCR"
"ACH-000596","LCLC-97TM1","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.703278050361536,FALSE,"HMGCR"
"ACH-000597","TTC-709","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",-1.1391600882175,FALSE,"HMGCR"
"ACH-000598","KMS-21BM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-000599","PA-TU-8902","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.909388176530406,FALSE,"HMGCR"
"ACH-000600","SLR 26","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HMGCR"
"ACH-000601","MIA PaCa-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.930730645735012,FALSE,"HMGCR"
"ACH-000602","M-07e","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",-0.865681320059333,FALSE,"HMGCR"
"ACH-000603","BEN","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HMGCR"
"ACH-000604","KYO-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-1.29443166918367,FALSE,"HMGCR"
"ACH-000605","TE-6","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.05756148911971,FALSE,"HMGCR"
"ACH-000606","PE/CA-PJ34 (clone C12)","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.00523198584044,FALSE,"HMGCR"
"ACH-000607","KYM-1","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",-0.839527830188554,FALSE,"HMGCR"
"ACH-000608","COV644","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",-1.16800947397413,FALSE,"HMGCR"
"ACH-000609","SF126","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.40010235570529,FALSE,"HMGCR"
"ACH-000610","NCI-H2227","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000611","SU-DHL-6","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HMGCR"
"ACH-000612","HuT 102","Lymphoid","Mature T and NK Neoplasms","Mycosis Fungoides","MYCF",NA,FALSE,"HMGCR"
"ACH-000613","HOS","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"HMGCR"
"ACH-000614","RVH-421","Skin","Melanoma","Melanoma","MEL",-1.27976602272442,FALSE,"HMGCR"
"ACH-000615","SK-MEL-28","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HMGCR"
"ACH-000616","Hs 746T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-1.12099866768577,FALSE,"HMGCR"
"ACH-000617","OVCAR-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"HMGCR"
"ACH-000618","SNU-1041","Head and Neck","Head and Neck Squamous Cell Carcinoma","Hypopharynx Squamous Cell Carcinoma","HPHSC",-1.41668985751876,FALSE,"HMGCR"
"ACH-000619","PE/CA-PJ15","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.861018423231533,FALSE,"HMGCR"
"ACH-000620","JHH-1","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.827733326079704,FALSE,"HMGCR"
"ACH-000621","MDA-MB-157","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.38084269075333,FALSE,"HMGCR"
"ACH-000622","KNS-42","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.860386208783947,FALSE,"HMGCR"
"ACH-000623","SNU-201","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.02088395858522,FALSE,"HMGCR"
"ACH-000624","HCC1806","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",-1.3393525405464,FALSE,"HMGCR"
"ACH-000625","Hep 3B2.1-7","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"HMGCR"
"ACH-000626","U266B1","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-000627","LCLC-103H","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-1.05909894041648,FALSE,"HMGCR"
"ACH-000628","NCI-H596","Lung","Non-Small Cell Lung Cancer","Lung Adenosquamous Carcinoma","LUAS",NA,FALSE,"HMGCR"
"ACH-000629","IOMM-Lee","CNS/Brain","Meningothelial Tumor","Meningioma","MNG",NA,FALSE,"HMGCR"
"ACH-000630","YD-8","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.2658967691353,FALSE,"HMGCR"
"ACH-000631","KS-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.611155631534426,FALSE,"HMGCR"
"ACH-000632","Hs 944.T","Skin","Melanoma","Cutaneous Melanoma","SKCM",-1.12681747219134,FALSE,"HMGCR"
"ACH-000633","FU97","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.95367346237937,FALSE,"HMGCR"
"ACH-000634","LN-340","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.28033295161552,FALSE,"HMGCR"
"ACH-000635","SNU-119","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"HMGCR"
"ACH-000636","RPMI-8402","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",NA,FALSE,"HMGCR"
"ACH-000637","KYSE-520","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.62524696225099,FALSE,"HMGCR"
"ACH-000638","NCI-H441","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.878618793309719,FALSE,"HMGCR"
"ACH-000639","NCI-H211","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.924420005747761,FALSE,"HMGCR"
"ACH-000640","SK-MEL-31","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HMGCR"
"ACH-000641","CMK","Myeloid","Acute Myeloid Leukemia","Myeloid Leukemia Associated with Down Syndrome","MLADS",NA,FALSE,"HMGCR"
"ACH-000642","HMEL","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HMGCR"
"ACH-000643","HDQ-P1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-000644","COLO 829","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HMGCR"
"ACH-000645","JL-1","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.06012755460096,FALSE,"HMGCR"
"ACH-000646","OVMANA","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-1.23824964631894,FALSE,"HMGCR"
"ACH-000647","TE-1","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.11439472273572,FALSE,"HMGCR"
"ACH-000648","NCI-H28","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.21679111502602,FALSE,"HMGCR"
"ACH-000649","786-O","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.06649236453633,FALSE,"HMGCR"
"ACH-000650","IGR-37","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-000651","SW 620","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.00090504738211,FALSE,"HMGCR"
"ACH-000652","SUIT-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.28439775874671,FALSE,"HMGCR"
"ACH-000653","JJN-3","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-1.0878690030702,FALSE,"HMGCR"
"ACH-000654","Raji","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-1.43699517246601,FALSE,"HMGCR"
"ACH-000655","SF268","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-1.21522897808388,FALSE,"HMGCR"
"ACH-000656","SU-DHL-8","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.763303494151354,FALSE,"HMGCR"
"ACH-000657","A2780","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV",-0.839173308951569,FALSE,"HMGCR"
"ACH-000658","KMS-18","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-000659","SCLC-21H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000660","SU-DHL-5","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.75921686668457,FALSE,"HMGCR"
"ACH-000661","WM1799","Skin","Melanoma","Melanoma","MEL",-1.08569805818426,FALSE,"HMGCR"
"ACH-000662","COR-L23","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.968811979485565,FALSE,"HMGCR"
"ACH-000663","OVTOKO","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-1.25957574009072,FALSE,"HMGCR"
"ACH-000664","SU-DHL-1","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-1.04188735065808,FALSE,"HMGCR"
"ACH-000665","SK-MES-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-1.16532188111095,FALSE,"HMGCR"
"ACH-000666","NCI-H1355","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.14686411461877,FALSE,"HMGCR"
"ACH-000667","HCC-44","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.24797413328567,FALSE,"HMGCR"
"ACH-000668","HCC70","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.579301156144883,FALSE,"HMGCR"
"ACH-000669","SW 900","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HMGCR"
"ACH-000670","SBC-5","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000671","HuH-6","Liver","Hepatoblastoma","Hepatoblastoma","LIHB",-1.02555603057023,FALSE,"HMGCR"
"ACH-000672","IA-LM","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.985156792370584,FALSE,"HMGCR"
"ACH-000673","LN-443","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.2814027895147,FALSE,"HMGCR"
"ACH-000674","NUGC-4","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",NA,FALSE,"HMGCR"
"ACH-000675","NCI-H1734","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000676","LN-464","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.677003719920196,FALSE,"HMGCR"
"ACH-000677","SW 1573","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.73894692863477,FALSE,"HMGCR"
"ACH-000678","MKN7","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",NA,FALSE,"HMGCR"
"ACH-000679","OE-19","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HMGCR"
"ACH-000680","SW948","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-000681","A549","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.898415068486357,FALSE,"HMGCR"
"ACH-000682","SNU-1066","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-1.04464318567569,FALSE,"HMGCR"
"ACH-000683","SNU-503","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.716132986955903,FALSE,"HMGCR"
"ACH-000684","KMRC-1","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.580262989684445,FALSE,"HMGCR"
"ACH-000685","L3.3","Pancreas","Adenosquamous Carcinoma of the Pancreas","Adenosquamous Carcinoma of the Pancreas","PAASC",-0.649177931583682,FALSE,"HMGCR"
"ACH-000686","SNU-878","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"HMGCR"
"ACH-000687","CI-1","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"HMGCR"
"ACH-000688","OV7","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mixed Ovarian Carcinoma","MXOV",-1.37290050792734,FALSE,"HMGCR"
"ACH-000689","RH-18","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",NA,FALSE,"HMGCR"
"ACH-000690","HCC-2814","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HMGCR"
"ACH-000691","HCC2157","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-000692","SNU-899","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",NA,FALSE,"HMGCR"
"ACH-000693","KYSE-180","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.940209939568402,FALSE,"HMGCR"
"ACH-000694","TE-9","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-1.19635304008802,FALSE,"HMGCR"
"ACH-000695","COR-L47","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.833290357236623,FALSE,"HMGCR"
"ACH-000696","OVCAR-8","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-1.43681187789356,FALSE,"HMGCR"
"ACH-000697","A3/KAW","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.700641299059357,FALSE,"HMGCR"
"ACH-000698","DMS 53","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.833202359605583,FALSE,"HMGCR"
"ACH-000699","HCC1395","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.7145820674009,FALSE,"HMGCR"
"ACH-000700","NCI-H2882","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-1.15842034831971,FALSE,"HMGCR"
"ACH-000701","RMUG-S","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",-0.919735196656761,FALSE,"HMGCR"
"ACH-000702","L-1236","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL",-1.0546653307483,FALSE,"HMGCR"
"ACH-000703","DMS 79","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000704","OAW42","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.606117846806818,FALSE,"HMGCR"
"ACH-000705","LC-1F","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HMGCR"
"ACH-000706","EKVX","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.01162356752575,FALSE,"HMGCR"
"ACH-000707","P3HR-1","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-000708","SNU-283","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",NA,FALSE,"HMGCR"
"ACH-000709","KMRC-2","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.2155204711744,FALSE,"HMGCR"
"ACH-000710","NCI-H854","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HMGCR"
"ACH-000711","JIMT-1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.08795317128564,FALSE,"HMGCR"
"ACH-000712","HCC-1833","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000713","Caov-3","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.547311728647847,FALSE,"HMGCR"
"ACH-000714","KMS-11","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.912737417941433,FALSE,"HMGCR"
"ACH-000715","SNU-1214","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",NA,FALSE,"HMGCR"
"ACH-000716","TT2609-C02","Thyroid","Well-Differentiated Thyroid Cancer","Follicular Thyroid Cancer","THFO",-0.931617169502742,FALSE,"HMGCR"
"ACH-000717","COLO-680N","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.428783870759459,FALSE,"HMGCR"
"ACH-000718","NCI-H2291","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.07912807691852,FALSE,"HMGCR"
"ACH-000719","RMG-I","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",-1.34315558902936,FALSE,"HMGCR"
"ACH-000720","TCCSUP","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.08109750261068,FALSE,"HMGCR"
"ACH-000721","HMC-1-8","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.02801978486284,FALSE,"HMGCR"
"ACH-000722","SNU-C1","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.0710230795477835,FALSE,"HMGCR"
"ACH-000723","YD-10B","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"HMGCR"
"ACH-000724","HT-1376","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.554398334795228,FALSE,"HMGCR"
"ACH-000725","HCC202","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",-1.19737126344273,FALSE,"HMGCR"
"ACH-000726","TE-14","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HMGCR"
"ACH-000727","NCI-H2066","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000728","KASUMI-2","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1","BLLTCF3PBX1",NA,FALSE,"HMGCR"
"ACH-000729","NCI-H1963","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000730","SK-MEL-5","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HMGCR"
"ACH-000731","HCC-2279","Lung","Non-Small Cell Lung Cancer","Lung Adenosquamous Carcinoma","LUAS",NA,FALSE,"HMGCR"
"ACH-000732","PE/CA-PJ41 (clone D2)","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.08361177967671,FALSE,"HMGCR"
"ACH-000733","NCI-H1838","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000734","JHH-5","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.753334454401151,FALSE,"HMGCR"
"ACH-000735","PE/CA-PJ49","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.31062547156085,FALSE,"HMGCR"
"ACH-000736","SNU-601","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Signet Ring Cell Carcinoma of the Stomach","SSRCC",-0.931179709253352,FALSE,"HMGCR"
"ACH-000737","NCI-H1385","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HMGCR"
"ACH-000738","GB-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.29497293100127,FALSE,"HMGCR"
"ACH-000739","Hep G2","Liver","Hepatoblastoma","Hepatoblastoma","LIHB",-0.78618779006701,FALSE,"HMGCR"
"ACH-000740","A-253","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.686006239128225,FALSE,"HMGCR"
"ACH-000741","U-BLC1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.979635277094495,FALSE,"HMGCR"
"ACH-000742","DM-3","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"HMGCR"
"ACH-000743","COR-L95","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-000744","NCI-H1623","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-000745","MOLP-8","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-000746","GSS","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-1.08767224654973,FALSE,"HMGCR"
"ACH-000747","NCI-H1703","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-1.0554730519088,FALSE,"HMGCR"
"ACH-000748","SJSA-1","Bone","Osteosarcoma","Osteosarcoma","OS",-1.19981998988426,FALSE,"HMGCR"
"ACH-000749","DMS 273","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.93140447250929,FALSE,"HMGCR"
"ACH-000750","LOX IMVI","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-000751","OCI-M1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"HMGCR"
"ACH-000752","NCI-H196","Lung","SMARCA4-deficient undifferentiated tumor","SMARCA4-deficient undifferentiated tumor","",NA,FALSE,"HMGCR"
"ACH-000753","JMSU-1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.08901523942583,FALSE,"HMGCR"
"ACH-000754","L-428","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL",-1.00509428964363,FALSE,"HMGCR"
"ACH-000755","HCC2218","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",NA,FALSE,"HMGCR"
"ACH-000756","GI-1","CNS/Brain","Diffuse Glioma","Gliosarcoma","GSARC",-0.156642344013379,FALSE,"HMGCR"
"ACH-000757","A427","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.39581443443166,FALSE,"HMGCR"
"ACH-000758","MKN74","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",-0.886631580573791,FALSE,"HMGCR"
"ACH-000759","MDA-MB-175-VII","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-000760","LNZ308","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.3694647928534,FALSE,"HMGCR"
