ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-000185","Hs 737.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000186","NCI-H2444","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"SLC2A1"
"ACH-000187","COR-L311","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.974100262076304,FALSE,"SLC2A1"
"ACH-000188","SCC-25","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.680116804499588,FALSE,"SLC2A1"
"ACH-000189","RCC10RGB","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-0.75657076378666,FALSE,"SLC2A1"
"ACH-000190","HD-MY-Z","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",0.125874896415617,FALSE,"SLC2A1"
"ACH-000191","BHT-101","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.298868520393074,FALSE,"SLC2A1"
"ACH-000192","MFE-280","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.418781253691032,FALSE,"SLC2A1"
"ACH-000193","KARPAS-620","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"SLC2A1"
"ACH-000194","Hs 934.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"SLC2A1"
"ACH-000195","Set-2","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",-0.210764348166667,FALSE,"SLC2A1"
"ACH-000196","HCC1599","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-000197","TALL-1","Lymphoid","Mature T and NK Neoplasms","Adult T-Cell Leukemia/Lymphoma","ATLL",NA,FALSE,"SLC2A1"
"ACH-000198","EOL-1","Myeloid","Myeloproliferative Neoplasms","Chronic Eosinophilic Leukemia, NOS","CELNOS",-0.267299157819073,FALSE,"SLC2A1"
"ACH-000199","Hs 255.T","Fibroblast","Non-Cancerous","Fibroblast, Colorectal","",NA,FALSE,"SLC2A1"
"ACH-000200","NMC-G1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0233239475970179,FALSE,"SLC2A1"
"ACH-000201","A-204","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",NA,FALSE,"SLC2A1"
"ACH-000202","COLO-320","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.02236384518667,FALSE,"SLC2A1"
"ACH-000203","NH-6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.03781798051748,FALSE,"SLC2A1"
"ACH-000204","LP-1","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-1.06967336343219,FALSE,"SLC2A1"
"ACH-000205","PK-59","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-000206","C8166","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",-0.328831698427084,FALSE,"SLC2A1"
"ACH-000207","Detroit 562","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oropharynx Squamous Cell Carcinoma","OPHSC",-0.229455726861306,FALSE,"SLC2A1"
"ACH-000208","U-178","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.587201479584751,FALSE,"SLC2A1"
"ACH-000209","SNU-1079","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH",-1.02286364622745,FALSE,"SLC2A1"
"ACH-000210","CADO-ES1","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.398154550532286,FALSE,"SLC2A1"
"ACH-000211","Daoy","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL",-0.450244707251475,TRUE,"SLC2A1"
"ACH-000212","CAL-120","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.162293918197494,FALSE,"SLC2A1"
"ACH-000213","HUP-T4","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.955648799277147,FALSE,"SLC2A1"
"ACH-000214","Hs 675.T","Fibroblast","Non-Cancerous","Fibroblast, Colorectal","",NA,FALSE,"SLC2A1"
"ACH-000215","LN382","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.258338038543853,FALSE,"SLC2A1"
"ACH-000216","JH-EsoAd1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",0.0368332934055158,FALSE,"SLC2A1"
"ACH-000217","JHH-6","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-1.32444250085218,FALSE,"SLC2A1"
"ACH-000218","PL-21","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-000219","A-375","Skin","Melanoma","Melanoma","MEL",-0.259090514863118,FALSE,"SLC2A1"
"ACH-000220","Mino","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",NA,FALSE,"SLC2A1"
"ACH-000221","SNU-398","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.00573007927950264,FALSE,"SLC2A1"
"ACH-000222","AsPC-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.640484149301393,FALSE,"SLC2A1"
"ACH-000223","HCC1937","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.753473456554404,FALSE,"SLC2A1"
"ACH-000224","Hs 819.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000225","ECC12","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Small Cell Carcinoma of the Stomach","STSC",NA,FALSE,"SLC2A1"
"ACH-000226","SUP-M2","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",0.0208836694664809,FALSE,"SLC2A1"
"ACH-000227","KP-N-YN","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.338745550004861,FALSE,"SLC2A1"
"ACH-000228","BICR 31","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.14407462369011,FALSE,"SLC2A1"
"ACH-000229","Hs 822.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000230","Hs 742.T","Fibroblast","Non-Cancerous","Fibroblast, Breast","",NA,FALSE,"SLC2A1"
"ACH-000231","KALS-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0459439976471575,FALSE,"SLC2A1"
"ACH-000232","U-251 MG","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.313969861666871,FALSE,"SLC2A1"
"ACH-000233","DEL","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-0.2359185844824,FALSE,"SLC2A1"
"ACH-000234","Caki-2","Kidney","Renal Cell Carcinoma","Papillary Renal Cell Carcinoma","PRCC",-0.716728571011303,FALSE,"SLC2A1"
"ACH-000235","Panc 04.03","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.157085311579251,FALSE,"SLC2A1"
"ACH-000236","SW1417","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-000237","JHOM-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",-0.448889640883213,FALSE,"SLC2A1"
"ACH-000238","SCC-4","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.118977232007214,FALSE,"SLC2A1"
"ACH-000239","HuG1-N","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",-0.686072583638105,FALSE,"SLC2A1"
"ACH-000240","Hs 600.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"SLC2A1"
"ACH-000241","JK-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-000242","RT4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.433536896671936,FALSE,"SLC2A1"
"ACH-000243","DAN-G","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.484145047216643,FALSE,"SLC2A1"
"ACH-000244","DK-MG","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.171337023357704,FALSE,"SLC2A1"
"ACH-000245","BL-41","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-000246","SLR 23","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.233670753383277,FALSE,"SLC2A1"
"ACH-000247","OCUM-1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.129302408174019,FALSE,"SLC2A1"
"ACH-000248","AU565","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.207433070232483,FALSE,"SLC2A1"
"ACH-000249","CL-11","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.098020208406923,FALSE,"SLC2A1"
"ACH-000250","KMRC-20","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.00150152804067,FALSE,"SLC2A1"
"ACH-000251","NCI-H2887","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",-0.217949654050528,FALSE,"SLC2A1"
"ACH-000252","LS1034","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",0.132900858009972,FALSE,"SLC2A1"
"ACH-000253","COLO 201","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.04228787924856,FALSE,"SLC2A1"
"ACH-000254","SCC-15","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"SLC2A1"
"ACH-000255","LMSU","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.132623828799586,FALSE,"SLC2A1"
"ACH-000256","COV318","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.209906403393718,FALSE,"SLC2A1"
"ACH-000257","COR-L279","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.702342308045424,FALSE,"SLC2A1"
"ACH-000258","Du4475","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.659769393849125,FALSE,"SLC2A1"
"ACH-000259","KELLY","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.762235235592553,FALSE,"SLC2A1"
"ACH-000260","SK-N-AS","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.527243495649566,FALSE,"SLC2A1"
"ACH-000261","RERF-LC-AI","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.182833669769808,FALSE,"SLC2A1"
"ACH-000262","UOK101","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-1.15609143704711,FALSE,"SLC2A1"
"ACH-000263","KASUMI-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.346508267214032,FALSE,"SLC2A1"
"ACH-000264","Calu-6","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.136624146471631,FALSE,"SLC2A1"
"ACH-000265","KP-4","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0863036367524907,FALSE,"SLC2A1"
"ACH-000266","SNU-213","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.913333219854643,FALSE,"SLC2A1"
"ACH-000267","HDLM-2","Lymphoid","Hodgkin Lymphoma","Hodgkin Lymphoma","HL",NA,FALSE,"SLC2A1"
"ACH-000268","SNU-245","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Extrahepatic Cholangiocarcinoma","EHCH",-0.429685386661918,FALSE,"SLC2A1"
"ACH-000269","AM-38","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.108223044837861,FALSE,"SLC2A1"
"ACH-000270","HPAC","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-000271","SU-DHL-10","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.14486917291861,FALSE,"SLC2A1"
"ACH-000272","SLR 24","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.146047784285663,FALSE,"SLC2A1"
"ACH-000273","SF539","CNS/Brain","Diffuse Glioma","Gliosarcoma","GSARC",-0.270570625705599,FALSE,"SLC2A1"
"ACH-000274","Hs 852.T","Skin","Melanoma","Melanoma","MEL",-0.122688813619553,FALSE,"SLC2A1"
"ACH-000275","Hs 834.T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"SLC2A1"
"ACH-000276","HCC38","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.282208729649391,FALSE,"SLC2A1"
"ACH-000277","HCC1419","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.546560555710241,FALSE,"SLC2A1"
"ACH-000278","COV362","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.827963457963917,FALSE,"SLC2A1"
"ACH-000279","EWS502","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.914562472034472,FALSE,"SLC2A1"
"ACH-000280","SNU-840","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Brenner Tumor, Malignant","BTMOV",0.145683600691003,FALSE,"SLC2A1"
"ACH-000281","KP-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",0.154604872003026,FALSE,"SLC2A1"
"ACH-000282","NCI-H1755","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000283","A1207","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-000284","Hs 840.T","Fibroblast","Non-Cancerous","Fibroblast, Upper Aerodigestive","",NA,FALSE,"SLC2A1"
"ACH-000285","Toledo","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"SLC2A1"
"ACH-000286","SNU-1033","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.345040225125874,FALSE,"SLC2A1"
"ACH-000287","NU-DUL-1","Lymphoid","Mature B-Cell Neoplasms","Activated B-cell Type","ABC",NA,FALSE,"SLC2A1"
"ACH-000288","BT-549","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",-0.450922042805829,FALSE,"SLC2A1"
"ACH-000289","SNU-466","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-000290","NCI-H209","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.3772057201036,FALSE,"SLC2A1"
"ACH-000291","OV-90","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.10785510287578,FALSE,"SLC2A1"
"ACH-000292","NCI-H841","Lung","SMARCA4-deficient undifferentiated tumor","SMARCA4-deficient undifferentiated tumor","",-0.169933617909378,FALSE,"SLC2A1"
"ACH-000293","KLE","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-0.178991168800286,FALSE,"SLC2A1"
"ACH-000294","NB-4","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",0.132715346892726,FALSE,"SLC2A1"
"ACH-000295","EM-2","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.589731166279686,FALSE,"SLC2A1"
"ACH-000296","OUMS-23","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.127456430747211,FALSE,"SLC2A1"
"ACH-000297","NCI-H889","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000298","NCI-H2029","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000299","HNT-34","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-000300","SLR 25","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"SLC2A1"
"ACH-000301","LAMA-84","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-000302","SNU-1077","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",-0.586243407956054,FALSE,"SLC2A1"
"ACH-000303","SNU-5","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",0.195598337292142,FALSE,"SLC2A1"
"ACH-000304","WM-115","Skin","Melanoma","Melanoma","MEL",-0.311690700722398,FALSE,"SLC2A1"
"ACH-000305","EC-GI-10","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.189325930339132,FALSE,"SLC2A1"
"ACH-000306","Hs 688(A).T","Fibroblast","Non-Cancerous","Fibroblast, Skin","",NA,FALSE,"SLC2A1"
"ACH-000307","PK-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.119175058759821,FALSE,"SLC2A1"
"ACH-000308","EFO-21","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.714851464289351,FALSE,"SLC2A1"
"ACH-000309","SK-LU-1","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000310","IMR-32","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.384503297330827,FALSE,"SLC2A1"
"ACH-000311","NCI-H2122","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-1.1252100275512,FALSE,"SLC2A1"
"ACH-000312","SK-N-BE(2)","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.601182976284706,FALSE,"SLC2A1"
"ACH-000313","KMRC-3","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",-0.456889899142104,FALSE,"SLC2A1"
"ACH-000314","HCC-2108","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000315","KARPAS-422","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.607141227074802,FALSE,"SLC2A1"
"ACH-000316","SNU-886","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.232630305320326,FALSE,"SLC2A1"
"ACH-000317","TUHR14TKB","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-1.36036647777328,FALSE,"SLC2A1"
"ACH-000318","TE-10","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.395724797371832,FALSE,"SLC2A1"
"ACH-000319","MPP 89","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.158135359450554,FALSE,"SLC2A1"
"ACH-000320","PSN1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.581959471390835,FALSE,"SLC2A1"
"ACH-000321","MOLM-6","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-000322","HT-144","Skin","Melanoma","Melanoma","MEL",-0.0831618887198706,FALSE,"SLC2A1"
"ACH-000323","42-MG-BA","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.37677202933961,FALSE,"SLC2A1"
"ACH-000324","JHOC-5","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",0.178487358920129,FALSE,"SLC2A1"
"ACH-000325","SNU-620","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.825663791441765,FALSE,"SLC2A1"
"ACH-000326","JURL-MK1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.429885723140777,FALSE,"SLC2A1"
"ACH-000327","NCI-H1395","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-000328","LN-215","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-000329","CCF-STTG1","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.0891414899697665,FALSE,"SLC2A1"
"ACH-000330","EFM-19","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.676056047212136,FALSE,"SLC2A1"
"ACH-000331","IST-MES2","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.761527193117178,FALSE,"SLC2A1"
"ACH-000332","YAPC","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.372290197493741,FALSE,"SLC2A1"
"ACH-000333","JHOM-2B","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",NA,FALSE,"SLC2A1"
"ACH-000334","DB","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.801071886018714,FALSE,"SLC2A1"
"ACH-000335","MSTO-211H","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",-0.46255076022818,FALSE,"SLC2A1"
"ACH-000336","OCI-AML3","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-0.0440809409994402,FALSE,"SLC2A1"
"ACH-000337","NCI-H3122","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.761697417436859,FALSE,"SLC2A1"
"ACH-000338","SR-786","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-0.393413072493204,FALSE,"SLC2A1"
"ACH-000339","HCC-461","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.34148828820531,FALSE,"SLC2A1"
"ACH-000340","Hs 870.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"SLC2A1"
"ACH-000341","SK-N-FI","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.235693327013378,FALSE,"SLC2A1"
"ACH-000342","CL-14","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-000343","NCI-H522","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.00990157242630812,FALSE,"SLC2A1"
"ACH-000344","SNU-668","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.340843304159667,FALSE,"SLC2A1"
"ACH-000345","KP-N-RT-BM-1","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.0378111195773013,FALSE,"SLC2A1"
"ACH-000346","JVM-3","Lymphoid","Mature B-Cell Neoplasms","B-Cell Prolymphocytic Leukemia","BPLL",-0.569842825333474,FALSE,"SLC2A1"
"ACH-000347","QGP-1","Pancreas","Pancreatic Neuroendocrine Tumor","Pancreatic Neuroendocrine Tumor","PANET",NA,FALSE,"SLC2A1"
"ACH-000348","RPMI-7951","Skin","Melanoma","Melanoma","MEL",-0.111825156366607,FALSE,"SLC2A1"
"ACH-000349","HCC1500","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",NA,FALSE,"SLC2A1"
"ACH-000350","COLO-678","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",0.1497465663108,FALSE,"SLC2A1"
"ACH-000351","MKN1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Adenosquamous Carcinoma of the Stomach","STAS",NA,FALSE,"SLC2A1"
"ACH-000352","HCC1428","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-0.809958052157972,FALSE,"SLC2A1"
"ACH-000353","TE-15","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"SLC2A1"
"ACH-000354","Capan-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.589061068097205,FALSE,"SLC2A1"
"ACH-000355","NCI-H82","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.13314196264695,FALSE,"SLC2A1"
"ACH-000356","MKN-45","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.39263485294155,FALSE,"SLC2A1"
"ACH-000357","JeKo-1","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",NA,FALSE,"SLC2A1"
"ACH-000358","NCI-H69","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"SLC2A1"
"ACH-000359","MG-63","Bone","Osteosarcoma","Osteosarcoma","OS",-0.354304514829295,FALSE,"SLC2A1"
"ACH-000360","NCI-H508","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-000361","SK-HEP-1","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.20623614478452,FALSE,"SLC2A1"
"ACH-000362","MOLM-13","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",0.572727237047271,FALSE,"SLC2A1"
"ACH-000363","SK-MM-2","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.626815133249399,FALSE,"SLC2A1"
"ACH-000364","U-2 OS","Bone","Osteosarcoma","Osteosarcoma","OS",-0.149389325174655,FALSE,"SLC2A1"
"ACH-000365","SU-DHL-4","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.01578708160622,FALSE,"SLC2A1"
"ACH-000366","SK-N-DZ","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.500604687672684,FALSE,"SLC2A1"
"ACH-000367","NCI-H226","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.285867970842707,FALSE,"SLC2A1"
